coco_url,caption,class,super_categories
http://images.cocodataset.org/val2017/000000074256.jpg,Two women in winter types clothes sitting at a train station,166,"electronic, vehicle, accessory, person"
http://images.cocodataset.org/val2017/000000074457.jpg,Single paddle boarder walking on the shore of a beach.,4,"sports, person"
http://images.cocodataset.org/val2017/000000074646.jpg,People flying kites on a sandy beach while a bucket sits in the sand.,167,"kitchen, sports, person, furniture"
http://images.cocodataset.org/val2017/000000074733.jpg,A table topped with three mugs of beer and two pizza's.,104,"kitchen, person, furniture, food"
http://images.cocodataset.org/val2017/000000074860.jpg,A man sitting in the snow with his snowboard on. ,4,"sports, person"
http://images.cocodataset.org/val2017/000000075393.jpg,Some wooden objects and beads in a display case.,32,kitchen
http://images.cocodataset.org/val2017/000000075456.jpg,A pizza with Canadian bacon and pineapple in a fluted pan.,19,food
http://images.cocodataset.org/val2017/000000075612.jpg,a bunch of kids are standing in a room,81,"electronic, person, furniture"
http://images.cocodataset.org/val2017/000000076211.jpg,An old and somewhat rundown building with a clock above the door.,41,indoor
http://images.cocodataset.org/val2017/000000076261.jpg,two birds flying by in front of a mountain ,1,animal
http://images.cocodataset.org/val2017/000000076416.jpg,A double decker bus that is parked in front of a big building. ,168,"vehicle, electronic, person"
http://images.cocodataset.org/val2017/000000076417.jpg,a dog in a car on a street near a traffic light,151,"vehicle, outdoor, animal"
http://images.cocodataset.org/val2017/000000076468.jpg,two tennis players on a court with rackets,54,"sports, person, furniture"
http://images.cocodataset.org/val2017/000000076547.jpg,a male in a white shirt a bicycle and an orange and white train,169,"electronic, vehicle, outdoor, accessory, person, furniture"
http://images.cocodataset.org/val2017/000000076625.jpg,A blue train traveling past a train station next to a lush green mountain.,166,"electronic, vehicle, accessory, person"
http://images.cocodataset.org/val2017/000000076731.jpg,A yellow pen on top of a closed lap top computer.,11,electronic
http://images.cocodataset.org/val2017/000000077396.jpg,"One cat lying on the floor, and another with its front paws up on a stool",170,"electronic, indoor, furniture, animal"
http://images.cocodataset.org/val2017/000000077460.jpg,A group of people standing on a field under a cloudy blue sky.,4,"sports, person"
http://images.cocodataset.org/val2017/000000077595.jpg,A cat laying on a bed next to a laptop.,66,"electronic, furniture, animal"
http://images.cocodataset.org/val2017/000000078032.jpg,Benches on a paved deck overlooking a waterway,3,"vehicle, outdoor"
http://images.cocodataset.org/val2017/000000078170.jpg,Two woman are sitting on a passenger train.,171,"electronic, kitchen, vehicle, accessory, person, furniture"
http://images.cocodataset.org/val2017/000000078266.jpg,The cramped interior of a passenger ship's kitchen.,98,"appliance, kitchen, food"
http://images.cocodataset.org/val2017/000000078404.jpg,The bench's maximum weight capacity may be strained.,172,"outdoor, accessory, person"
http://images.cocodataset.org/val2017/000000078420.jpg,A cat curled up by the keyboard of a laptop.,66,"electronic, furniture, animal"
http://images.cocodataset.org/val2017/000000078426.jpg,A gray cat lying on a desk near a telephone.,149,"kitchen, furniture, animal"
http://images.cocodataset.org/val2017/000000078565.jpg,Sail boats sail over a body of water while people stand near the shoreline. ,103,"vehicle, person, animal"
http://images.cocodataset.org/val2017/000000078748.jpg,Large group of people outdoors with their motorcycles.,36,"vehicle, accessory, person"
http://images.cocodataset.org/val2017/000000078823.jpg,a dog with a bandana on the trunk of a car,173,"vehicle, furniture, animal"
http://images.cocodataset.org/val2017/000000078843.jpg,A man kisses the top of a woman's head.,17,"accessory, person"
http://images.cocodataset.org/val2017/000000078915.jpg,A women is reaching to hit a tennis ball.,4,"sports, person"
http://images.cocodataset.org/val2017/000000078959.jpg,A strange plant hanging off a banana tree.,19,food
http://images.cocodataset.org/val2017/000000079014.jpg,there is a man in the mirror throwing a ball in the air,43,"person, food"
http://images.cocodataset.org/val2017/000000079031.jpg,A young surf boarder is riding in the water,4,"sports, person"
http://images.cocodataset.org/val2017/000000079034.jpg,a blue fire hydrant standing close to a tree ,3,"vehicle, outdoor"
http://images.cocodataset.org/val2017/000000079144.jpg,Couple of young bears playing together on tree limbs,1,animal
http://images.cocodataset.org/val2017/000000079188.jpg,Two Giraffe are out in the wilderness looking at the camera. ,1,animal
http://images.cocodataset.org/val2017/000000079229.jpg,A man rides a horse and his dog follows.,35,"person, animal"
http://images.cocodataset.org/val2017/000000079408.jpg,Stop sign with a tree branch touching it.,52,outdoor
http://images.cocodataset.org/val2017/000000079565.jpg,An adult and a younger giraffe are facing the same direction.,1,animal
http://images.cocodataset.org/val2017/000000079588.jpg,A courtyard with people walking about it next to clock tower.,132,"person, indoor"
http://images.cocodataset.org/val2017/000000079651.jpg,A row of beer bottles and bananas on a wooden counter.,10,"kitchen, food"
http://images.cocodataset.org/val2017/000000079837.jpg,a lake with a lot of boats on it,12,vehicle
http://images.cocodataset.org/val2017/000000079969.jpg,The man is playing a game of tennis on the court.,54,"sports, person, furniture"
http://images.cocodataset.org/val2017/000000080022.jpg,A tennis player returns the ball using a backhand.,4,"sports, person"
http://images.cocodataset.org/val2017/000000080057.jpg,A teddy bear with a hammer next to a peg board toy.,41,indoor
http://images.cocodataset.org/val2017/000000080153.jpg,A man on snow skis with his dog.,136,"sports, person, animal"
http://images.cocodataset.org/val2017/000000080273.jpg,A man looking behind while skating on the snow ,4,"sports, person"
http://images.cocodataset.org/val2017/000000080274.jpg,Elephant mama and baby in their zoo enclosure.,1,animal
http://images.cocodataset.org/val2017/000000080340.jpg,A boy in a tie holding a small suit case.,27,"kitchen, accessory, person, furniture"
http://images.cocodataset.org/val2017/000000080413.jpg,A small tan teddy bear is wedged into a spot on the dashboard of this car.,41,indoor
http://images.cocodataset.org/val2017/000000080659.jpg,a group of racing horses are racing around the track,35,"person, animal"
http://images.cocodataset.org/val2017/000000080666.jpg,A cat sitting on a bench in front of a house,131,"outdoor, animal"
http://images.cocodataset.org/val2017/000000080671.jpg,The woman is learning how to ski on the snow.,4,"sports, person"
http://images.cocodataset.org/val2017/000000080932.jpg,A child taking a bite of a pizza slice on a plate.,104,"kitchen, person, furniture, food"
http://images.cocodataset.org/val2017/000000080949.jpg,A KITTEN NAPPING ON THE KEYBOARD OF A LAPTOP.,174,"electronic, kitchen, animal"
http://images.cocodataset.org/val2017/000000081061.jpg,"A couch, chair, and suitcase sitting on the curb.",135,"accessory, furniture"
http://images.cocodataset.org/val2017/000000081394.jpg,A decoratively painted business truck for a motor company,9,"vehicle, person"
http://images.cocodataset.org/val2017/000000081594.jpg,a woman is holding a black umbrella and smiling,17,"accessory, person"
http://images.cocodataset.org/val2017/000000081738.jpg,A hand holding a knife and about to cut a large birthday cake.,104,"kitchen, person, furniture, food"
http://images.cocodataset.org/val2017/000000081766.jpg,Three dogs sitting on the levels of an empty tiered garden.,1,animal
http://images.cocodataset.org/val2017/000000081988.jpg,"children and an instructor on  a beach, with the children sitting on surfboards",4,"sports, person"
http://images.cocodataset.org/val2017/000000082085.jpg,A man stands near a passenger train holding a flag.,9,"vehicle, person"
http://images.cocodataset.org/val2017/000000082180.jpg,A teddy bear and a stuffed raccoon sitting on a faded wooden outdoor chair.,2,"furniture, indoor"
http://images.cocodataset.org/val2017/000000082688.jpg,Two old people in motion while playing a Wii.,30,"electronic, person"
http://images.cocodataset.org/val2017/000000082696.jpg,A bird walking through a cafeteria next to a table. ,175,"kitchen, person, furniture, animal"
http://images.cocodataset.org/val2017/000000082715.jpg,A man on a surfboard riding an ocean wave.,4,"sports, person"
http://images.cocodataset.org/val2017/000000082765.jpg,a bed with a square object on it next to a window.,28,"electronic, furniture"
http://images.cocodataset.org/val2017/000000082807.jpg,There is a dog that is seated at the table with a frosted cup cake in front of the dog,176,"food, furniture, animal"
http://images.cocodataset.org/val2017/000000082812.jpg,A group of people wait for the subway.,36,"vehicle, accessory, person"
http://images.cocodataset.org/val2017/000000082821.jpg,Group of paddle boats tied up alongside a pear on the water. ,46,"vehicle, outdoor, person"
http://images.cocodataset.org/val2017/000000082846.jpg,A trolley car parked in a parking lot.,3,"vehicle, outdoor"
http://images.cocodataset.org/val2017/000000082986.jpg,A trio of men throwing a Frisbee in a field.,24,"accessory, sports, person"
http://images.cocodataset.org/val2017/000000083113.jpg,"Elephants with large tusks, standing around behind a fence. ",1,animal
http://images.cocodataset.org/val2017/000000083172.jpg,A woman tennis player serving a tennis ball.,54,"sports, person, furniture"
http://images.cocodataset.org/val2017/000000083531.jpg,A BBQ topped with lots of sausages sitting side by side.,95,"kitchen, person, food"
http://images.cocodataset.org/val2017/000000083540.jpg,A person in the snow on some skis.,4,"sports, person"
http://images.cocodataset.org/val2017/000000084031.jpg,A batter swinging a bat at a baseball with the catcher and umpire behind him.,4,"sports, person"
http://images.cocodataset.org/val2017/000000084170.jpg,A bus and a few cars are riding in the rain.,9,"vehicle, person"
http://images.cocodataset.org/val2017/000000084241.jpg,Three women cooking in a professional kitchen together.,177,"food, kitchen, appliance, person, furniture"
http://images.cocodataset.org/val2017/000000084270.jpg,Travelers making their way through a busy transport hub.,143,"accessory, person, indoor"
http://images.cocodataset.org/val2017/000000084362.jpg,A toddler and cat are in a living room with open curtains.,178,"electronic, animal, vehicle, person, furniture"
http://images.cocodataset.org/val2017/000000084431.jpg,A piece of pizza sitting on a plate while a t.v. is on. ,83,"electronic, food"
http://images.cocodataset.org/val2017/000000084477.jpg,A chair and umbrella sitting on a beach near a person.,99,"accessory, person, furniture"
http://images.cocodataset.org/val2017/000000084492.jpg,A skate boarder 50/50 grinds a hand rail,179,"vehicle, outdoor, sports, person"
http://images.cocodataset.org/val2017/000000084650.jpg,A brown cat lying on a black suitcase.,140,"accessory, animal"
http://images.cocodataset.org/val2017/000000084664.jpg,A plate filled with strange exotic fruits and eggs.,20,"kitchen, furniture"
http://images.cocodataset.org/val2017/000000084674.jpg,a girl holds a baby eating a bagel with a boy standing next to them,180,"food, electronic, indoor, person, furniture"
http://images.cocodataset.org/val2017/000000084752.jpg,A bred and silver plane resting on stands outside.,12,vehicle
